index,regime,q,day,value
IWM,LMH,25,19,0.338
IWM,LMH,25,20,0.765
IWM,LMH,25,21,1.286
IWM,LMH,50,0,0.0
IWM,LMH,50,1,-0.201
IWM,LMH,50,2,-0.5
IWM,LMH,50,3,0.226
IWM,LMH,50,4,-0.135
IWM,LMH,50,5,-0.399
IWM,LMH,50,6,0.314
IWM,LMH,50,7,0.214
IWM,LMH,50,8,0.433
IWM,LMH,50,9,0.673
IWM,LMH,50,10,0.46
IWM,LMH,50,11,-0.037
IWM,LMH,50,12,0.696
IWM,LMH,50,13,0.924
IWM,LMH,50,14,1.562
IWM,LMH,50,15,1.998
IWM,LMH,50,16,2.745
IWM,LMH,50,17,3.008
IWM,LMH,50,18,2.86
IWM,LMH,50,19,2.753
IWM,LMH,50,20,3.787
IWM,LMH,50,21,3.578
IWM,LMH,75,0,0.0
IWM,LMH,75,1,0.876
IWM,LMH,75,2,0.78
IWM,LMH,75,3,1.247
IWM,LMH,75,4,1.123
IWM,LMH,75,5,1.286
IWM,LMH,75,6,1.058
IWM,LMH,75,7,1.724
IWM,LMH,75,8,3.03
IWM,LMH,75,9,3.257
IWM,LMH,75,10,2.656
IWM,LMH,75,11,3.112
IWM,LMH,75,12,4.363
IWM,LMH,75,13,5.185
IWM,LMH,75,14,4.877
IWM,LMH,75,15,5.52
IWM,LMH,75,16,6.211
IWM,LMH,75,17,7.743
IWM,LMH,75,18,7.943
IWM,LMH,75,19,9.004
IWM,LMH,75,20,8.146
IWM,LMH,75,21,9.168
IWM,LMH,90,0,0.0
IWM,LMH,90,1,1.913
IWM,LMH,90,2,2.44
IWM,LMH,90,3,2.053
IWM,LMH,90,4,2.332
IWM,LMH,90,5,2.617
IWM,LMH,90,6,2.801
IWM,LMH,90,7,3.229
IWM,LMH,90,8,4.756
IWM,LMH,90,9,4.897
IWM,LMH,90,10,4.449
IWM,LMH,90,11,5.627
IWM,LMH,90,12,6.806
IWM,LMH,90,13,7.027
IWM,LMH,90,14,7.726
IWM,LMH,90,15,8.533
IWM,LMH,90,16,9.385
IWM,LMH,90,17,9.978
IWM,LMH,90,18,11.35
IWM,LMH,90,19,10.233
IWM,LMH,90,20,11.095
IWM,LMH,90,21,11.948
IWM,LML,10,0,0.0
IWM,LML,10,1,-1.554
IWM,LML,10,2,-1.554
IWM,LML,10,3,-1.821
IWM,LML,10,4,-1.673
IWM,LML,10,5,-2.813
IWM,LML,10,6,-1.852
IWM,LML,10,7,-2.294
IWM,LML,10,8,-2.233
IWM,LML,10,9,-1.891
IWM,LML,10,10,-2.071
IWM,LML,10,11,-2.097
IWM,LML,10,12,-1.8
IWM,LML,10,13,-2.827
IWM,LML,10,14,-2.914
IWM,LML,10,15,-4.178
IWM,LML,10,16,-4.255
IWM,LML,10,17,-5.715
IWM,LML,10,18,-5.61
IWM,LML,10,19,-5.127
IWM,LML,10,20,-4.512
IWM,LML,10,21,-4.383
IWM,LML,25,0,0.0
IWM,LML,25,1,-0.169
IWM,LML,25,2,-0.378
IWM,LML,25,3,-1.304
IWM,LML,25,4,-0.861
IWM,LML,25,5,-0.621
IWM,LML,25,6,-0.437
IWM,LML,25,7,-0.809
IWM,LML,25,8,-0.923
IWM,LML,25,9,-0.842
IWM,LML,25,10,0.369
IWM,LML,25,11,-0.435
IWM,LML,25,12,-0.74
IWM,LML,25,13,-0.389
IWM,LML,25,14,-0.392
IWM,LML,25,15,-0.273
IWM,LML,25,16,-0.071
IWM,LML,25,17,-0.827
IWM,LML,25,18,-1.458
IWM,LML,25,19,-2.658
IWM,LML,25,20,-2.98
IWM,LML,25,21,-3.715
IWM,LML,50,0,0.0
IWM,LML,50,1,0.298
IWM,LML,50,2,0.271
IWM,LML,50,3,0.597
IWM,LML,50,4,1.197
IWM,LML,50,5,1.349
IWM,LML,50,6,0.796
IWM,LML,50,7,1.275
IWM,LML,50,8,1.136
IWM,LML,50,9,0.379
IWM,LML,50,10,0.942
IWM,LML,50,11,1.269
IWM,LML,50,12,1.678
IWM,LML,50,13,0.92
IWM,LML,50,14,0.929
IWM,LML,50,15,1.081
IWM,LML,50,16,0.74
IWM,LML,50,17,0.735
IWM,LML,50,18,0.386
IWM,LML,50,19,0.411
IWM,LML,50,20,-0.536
IWM,LML,50,21,-0.724
IWM,LML,75,0,0.0
IWM,LML,75,1,1.255
IWM,LML,75,2,1.583
IWM,LML,75,3,1.799
IWM,LML,75,4,2.095
IWM,LML,75,5,2.233
IWM,LML,75,6,2.106
IWM,LML,75,7,2.238
IWM,LML,75,8,2.752
IWM,LML,75,9,3.428
IWM,LML,75,10,2.912
IWM,LML,75,11,2.591
IWM,LML,75,12,2.775
IWM,LML,75,13,2.099
IWM,LML,75,14,2.355
IWM,LML,75,15,2.582
IWM,LML,75,16,2.827
IWM,LML,75,17,2.668
IWM,LML,75,18,2.852
IWM,LML,75,19,2.747
IWM,LML,75,20,3.481
IWM,LML,75,21,3.006
IWM,LML,90,0,0.0
IWM,LML,90,1,1.697
IWM,LML,90,2,2.456
IWM,LML,90,3,2.588
IWM,LML,90,4,2.453
IWM,LML,90,5,2.77
IWM,LML,90,6,4.178
IWM,LML,90,7,4.378
IWM,LML,90,8,4.299
IWM,LML,90,9,4.3
IWM,LML,90,10,4.626
IWM,LML,90,11,4.689
IWM,LML,90,12,3.635
IWM,LML,90,13,4.288
IWM,LML,90,14,4.006
IWM,LML,90,15,4.407
IWM,LML,90,16,3.19
IWM,LML,90,17,3.465
IWM,LML,90,18,5.037
IWM,LML,90,19,5.316
IWM,LML,90,20,6.238
IWM,LML,90,21,4.977
IWM,LMM,10,0,0.0
IWM,LMM,10,1,-1.754
IWM,LMM,10,2,-2.2
IWM,LMM,10,3,-2.7
IWM,LMM,10,4,-3.168
IWM,LMM,10,5,-3.476
IWM,LMM,10,6,-4.257
IWM,LMM,10,7,-4.522
IWM,LMM,10,8,-4.775
IWM,LMM,10,9,-5.015
IWM,LMM,10,10,-5.554
IWM,LMM,10,11,-5.19
IWM,LMM,10,12,-5.744
IWM,LMM,10,13,-5.738
IWM,LMM,10,14,-4.963
IWM,LMM,10,15,-5.952
IWM,LMM,10,16,-5.492
IWM,LMM,10,17,-5.635
IWM,LMM,10,18,-5.689
IWM,LMM,10,19,-5.788
IWM,LMM,10,20,-6.449
IWM,LMM,10,21,-7.179
IWM,LMM,25,0,0.0
IWM,LMM,25,1,-1.056
IWM,LMM,25,2,-1.209
IWM,LMM,25,3,-1.919
IWM,LMM,25,4,-1.846
IWM,LMM,25,5,-2.578
IWM,LMM,25,6,-2.465
IWM,LMM,25,7,-2.228
IWM,LMM,25,8,-1.755
IWM,LMM,25,9,-1.799
IWM,LMM,25,10,-1.595
IWM,LMM,25,11,-1.428
IWM,LMM,25,12,-2.571
IWM,LMM,25,13,-3.311
IWM,LMM,25,14,-2.616
IWM,LMM,25,15,-2.979
IWM,LMM,25,16,-2.919
IWM,LMM,25,17,-4.182
IWM,LMM,25,18,-3.497
IWM,LMM,25,19,-3.484
IWM,LMM,25,20,-4.166
IWM,LMM,25,21,-4.917
IWM,LMM,50,0,0.0
IWM,LMM,50,1,0.004
IWM,LMM,50,2,-0.478
IWM,LMM,50,3,-0.308
IWM,LMM,50,4,-0.331
IWM,LMM,50,5,-0.132
IWM,LMM,50,6,0.236
IWM,LMM,50,7,0.669
IWM,LMM,50,8,0.429
IWM,LMM,50,9,0.67
IWM,LMM,50,10,0.431
IWM,LMM,50,11,0.69
IWM,LMM,50,12,1.076
IWM,LMM,50,13,1.294
IWM,LMM,50,14,1.245
IWM,LMM,50,15,0.846
IWM,LMM,50,16,0.82
IWM,LMM,50,17,0.458
IWM,LMM,50,18,0.145
IWM,LMM,50,19,0.226
IWM,LMM,50,20,0.384
IWM,LMM,50,21,0.299
IWM,LMM,75,0,0.0
IWM,LMM,75,1,0.816
IWM,LMM,75,2,0.89
IWM,LMM,75,3,1.127
IWM,LMM,75,4,1.141
IWM,LMM,75,5,1.847
IWM,LMM,75,6,2.198
IWM,LMM,75,7,2.517
IWM,LMM,75,8,2.774
IWM,LMM,75,9,2.81
IWM,LMM,75,10,3.311
IWM,LMM,75,11,3.932
IWM,LMM,75,12,3.51
IWM,LMM,75,13,3.507
IWM,LMM,75,14,4.068
IWM,LMM,75,15,4.717
IWM,LMM,75,16,4.387
IWM,LMM,75,17,5.232
IWM,LMM,75,18,5.149
IWM,LMM,75,19,4.963
IWM,LMM,75,20,4.577
IWM,LMM,75,21,4.756
IWM,LMM,90,0,0.0
IWM,LMM,90,1,1.486
IWM,LMM,90,2,1.866
IWM,LMM,90,3,2.226
IWM,LMM,90,4,3.023
IWM,LMM,90,5,2.881
IWM,LMM,90,6,4.196
IWM,LMM,90,7,4.664
IWM,LMM,90,8,5.085
IWM,LMM,90,9,5.199
IWM,LMM,90,10,5.543
IWM,LMM,90,11,5.629
IWM,LMM,90,12,6.582
IWM,LMM,90,13,6.303
IWM,LMM,90,14,6.474
IWM,LMM,90,15,6.829
IWM,LMM,90,16,6.777
IWM,LMM,90,17,6.586
IWM,LMM,90,18,7.024
IWM,LMM,90,19,7.183
IWM,LMM,90,20,7.029
IWM,LMM,90,21,7.769
IWM,MHH,10,0,0.0
IWM,MHH,10,1,-1.514
IWM,MHH,10,2,-2.617
IWM,MHH,10,3,-3.016
IWM,MHH,10,4,-4.038
IWM,MHH,10,5,-4.667
IWM,MHH,10,6,-5.658
IWM,MHH,10,7,-5.297
IWM,MHH,10,8,-7.76
IWM,MHH,10,9,-6.97
IWM,MHH,10,10,-6.772
IWM,MHH,10,11,-9.794
IWM,MHH,10,12,-8.782
IWM,MHH,10,13,-7.238
IWM,MHH,10,14,-7.842
IWM,MHH,10,15,-8.097
IWM,MHH,10,16,-7.818
IWM,MHH,10,17,-8.921
IWM,MHH,10,18,-9.962
IWM,MHH,10,19,-10.889
IWM,MHH,10,20,-10.627
IWM,MHH,10,21,-9.897
IWM,MHH,25,0,0.0
IWM,MHH,25,1,-1.154
IWM,MHH,25,2,-1.955
IWM,MHH,25,3,-2.629
IWM,MHH,25,4,-3.303
IWM,MHH,25,5,-3.235
IWM,MHH,25,6,-3.623
IWM,MHH,25,7,-2.88
IWM,MHH,25,8,-2.747
IWM,MHH,25,9,-4.915
IWM,MHH,25,10,-4.377
IWM,MHH,25,11,-3.623
IWM,MHH,25,12,-3.152
IWM,MHH,25,13,-3.999
IWM,MHH,25,14,-4.314
IWM,MHH,25,15,-4.796
IWM,MHH,25,16,-5.891
IWM,MHH,25,17,-6.45
IWM,MHH,25,18,-7.211
IWM,MHH,25,19,-7.33
IWM,MHH,25,20,-7.122
IWM,MHH,25,21,-7.647
IWM,MHH,50,0,0.0
IWM,MHH,50,1,-0.387
IWM,MHH,50,2,-0.699
IWM,MHH,50,3,-0.909
IWM,MHH,50,4,-0.668
IWM,MHH,50,5,-1.216
IWM,MHH,50,6,-1.48
IWM,MHH,50,7,-1.432
IWM,MHH,50,8,-1.039
IWM,MHH,50,9,-1.06
IWM,MHH,50,10,-1.197
IWM,MHH,50,11,-1.313
IWM,MHH,50,12,-1.305
IWM,MHH,50,13,-1.035
IWM,MHH,50,14,-0.546
IWM,MHH,50,15,-0.94
IWM,MHH,50,16,-1.395
IWM,MHH,50,17,-1.256
IWM,MHH,50,18,-1.546
IWM,MHH,50,19,-2.056
IWM,MHH,50,20,-2.454
IWM,MHH,50,21,-2.607
IWM,MHH,75,0,0.0
IWM,MHH,75,1,0.503
IWM,MHH,75,2,0.2
IWM,MHH,75,3,0.513
IWM,MHH,75,4,0.623
IWM,MHH,75,5,0.254
IWM,MHH,75,6,0.414
IWM,MHH,75,7,1.4
IWM,MHH,75,8,1.748
IWM,MHH,75,9,1.775
IWM,MHH,75,10,1.583
IWM,MHH,75,11,1.397
IWM,MHH,75,12,0.417
IWM,MHH,75,13,0.479
IWM,MHH,75,14,0.184
IWM,MHH,75,15,0.087
IWM,MHH,75,16,0.705
IWM,MHH,75,17,0.548
IWM,MHH,75,18,0.273
IWM,MHH,75,19,0.486
IWM,MHH,75,20,0.273
IWM,MHH,75,21,0.71
IWM,MHH,90,0,0.0
IWM,MHH,90,1,1.312
IWM,MHH,90,2,1.55
IWM,MHH,90,3,1.06
IWM,MHH,90,4,1.075
IWM,MHH,90,5,1.136
IWM,MHH,90,6,2.022
IWM,MHH,90,7,2.424
IWM,MHH,90,8,2.501
IWM,MHH,90,9,2.709
IWM,MHH,90,10,2.828
IWM,MHH,90,11,2.308
IWM,MHH,90,12,2.094
IWM,MHH,90,13,2.004
IWM,MHH,90,14,2.013
IWM,MHH,90,15,2.11
IWM,MHH,90,16,1.716
IWM,MHH,90,17,1.892
IWM,MHH,90,18,2.203
IWM,MHH,90,19,2.849
IWM,MHH,90,20,2.705
IWM,MHH,90,21,3.96
IWM,MHL,10,0,0.0
IWM,MHL,10,1,-1.379
IWM,MHL,10,2,-0.982
IWM,MHL,10,3,-1.08
IWM,MHL,10,4,-1.323
IWM,MHL,10,5,-0.789
IWM,MHL,10,6,-1.099
IWM,MHL,10,7,-1.315
IWM,MHL,10,8,-1.077
IWM,MHL,10,9,-0.96
IWM,MHL,10,10,-0.556
IWM,MHL,10,11,-0.187
IWM,MHL,10,12,-0.73
IWM,MHL,10,13,-0.939
IWM,MHL,10,14,-1.441
IWM,MHL,10,15,-2.407
IWM,MHL,10,16,-2.879
IWM,MHL,10,17,-1.509
IWM,MHL,10,18,-1.757
IWM,MHL,10,19,-1.464
IWM,MHL,10,20,-1.308
IWM,MHL,10,21,-0.673
IWM,MHL,25,0,0.0
IWM,MHL,25,1,-0.67
IWM,MHL,25,2,-0.844
IWM,MHL,25,3,-0.365
IWM,MHL,25,4,-0.249
IWM,MHL,25,5,-0.054
IWM,MHL,25,6,-0.043
IWM,MHL,25,7,0.015
IWM,MHL,25,8,-0.555
IWM,MHL,25,9,0.022
IWM,MHL,25,10,0.004
IWM,MHL,25,11,0.165
IWM,MHL,25,12,0.072
IWM,MHL,25,13,-0.17
IWM,MHL,25,14,-0.475
IWM,MHL,25,15,-1.468
IWM,MHL,25,16,-0.969
IWM,MHL,25,17,-1.177
IWM,MHL,25,18,-1.008
IWM,MHL,25,19,-1.081
IWM,MHL,25,20,-0.289
IWM,MHL,25,21,-0.615
IWM,MHL,50,0,0.0
IWM,MHL,50,1,-0.417
IWM,MHL,50,2,-0.184
IWM,MHL,50,3,-0.171
IWM,MHL,50,4,1.001
IWM,MHL,50,5,0.922
IWM,MHL,50,6,0.463
IWM,MHL,50,7,0.708
IWM,MHL,50,8,0.161
IWM,MHL,50,9,0.836
IWM,MHL,50,10,0.897
IWM,MHL,50,11,1.092
IWM,MHL,50,12,0.859
IWM,MHL,50,13,0.439
IWM,MHL,50,14,0.69
IWM,MHL,50,15,0.118
IWM,MHL,50,16,-0.449
IWM,MHL,50,17,-0.383
IWM,MHL,50,18,-0.176
IWM,MHL,50,19,1.12
IWM,MHL,50,20,0.698
IWM,MHL,50,21,1.622
IWM,MHL,75,0,0.0
IWM,MHL,75,1,0.356
IWM,MHL,75,2,1.033
IWM,MHL,75,3,1.948
IWM,MHL,75,4,2.084
IWM,MHL,75,5,1.683
IWM,MHL,75,6,1.52
IWM,MHL,75,7,1.504
IWM,MHL,75,8,1.882
IWM,MHL,75,9,1.84
IWM,MHL,75,10,1.576
IWM,MHL,75,11,1.392
IWM,MHL,75,12,1.097
IWM,MHL,75,13,1.507
IWM,MHL,75,14,2.327
IWM,MHL,75,15,3.158
IWM,MHL,75,16,2.793
IWM,MHL,75,17,1.642
IWM,MHL,75,18,2.287
IWM,MHL,75,19,1.831
IWM,MHL,75,20,1.889
IWM,MHL,75,21,2.126
IWM,MHL,90,0,0.0
IWM,MHL,90,1,1.819
IWM,MHL,90,2,1.712
IWM,MHL,90,3,2.302
IWM,MHL,90,4,2.325
IWM,MHL,90,5,2.375
IWM,MHL,90,6,2.349
IWM,MHL,90,7,3.742
IWM,MHL,90,8,3.54
IWM,MHL,90,9,2.757
IWM,MHL,90,10,2.271
IWM,MHL,90,11,2.084
IWM,MHL,90,12,1.784
IWM,MHL,90,13,2.635
IWM,MHL,90,14,3.777
IWM,MHL,90,15,3.278
IWM,MHL,90,16,3.421
IWM,MHL,90,17,3.232
IWM,MHL,90,18,2.568
IWM,MHL,90,19,2.242
IWM,MHL,90,20,2.46
IWM,MHL,90,21,2.576
IWM,MHM,10,0,0.0
IWM,MHM,10,1,-1.891
IWM,MHM,10,2,-2.903
IWM,MHM,10,3,-3.49
IWM,MHM,10,4,-3.931
IWM,MHM,10,5,-4.666
IWM,MHM,10,6,-5.852
IWM,MHM,10,7,-8.188
IWM,MHM,10,8,-6.483
IWM,MHM,10,9,-6.611
IWM,MHM,10,10,-5.588
IWM,MHM,10,11,-5.351
IWM,MHM,10,12,-6.532
IWM,MHM,10,13,-6.313
IWM,MHM,10,14,-6.8
IWM,MHM,10,15,-8.258
IWM,MHM,10,16,-7.968
IWM,MHM,10,17,-8.692
IWM,MHM,10,18,-7.853
IWM,MHM,10,19,-7.986
IWM,MHM,10,20,-8.348
IWM,MHM,10,21,-6.503
IWM,MHM,25,0,0.0
IWM,MHM,25,1,-1.002
IWM,MHM,25,2,-1.49
IWM,MHM,25,3,-1.295
IWM,MHM,25,4,-1.86
IWM,MHM,25,5,-1.659
IWM,MHM,25,6,-1.595
IWM,MHM,25,7,-1.362
IWM,MHM,25,8,-0.818
IWM,MHM,25,9,-0.85
IWM,MHM,25,10,-0.682
IWM,MHM,25,11,-1.152
IWM,MHM,25,12,-1.535
IWM,MHM,25,13,-1.074
IWM,MHM,25,14,-1.378
IWM,MHM,25,15,-1.933
IWM,MHM,25,16,-2.64
IWM,MHM,25,17,-3.856
IWM,MHM,25,18,-3.29
IWM,MHM,25,19,-3.304
IWM,MHM,25,20,-3.0
IWM,MHM,25,21,-1.735
IWM,MHM,50,0,0.0
IWM,MHM,50,1,-0.398
IWM,MHM,50,2,-0.602
IWM,MHM,50,3,0.11
IWM,MHM,50,4,0.269
IWM,MHM,50,5,0.275
IWM,MHM,50,6,0.665
IWM,MHM,50,7,0.553
IWM,MHM,50,8,0.855
IWM,MHM,50,9,0.808
IWM,MHM,50,10,1.777
IWM,MHM,50,11,1.61
IWM,MHM,50,12,2.14
IWM,MHM,50,13,1.994
IWM,MHM,50,14,2.028
IWM,MHM,50,15,1.702
IWM,MHM,50,16,2.176
IWM,MHM,50,17,2.787
IWM,MHM,50,18,2.56
IWM,MHM,50,19,2.784
IWM,MHM,50,20,3.034
IWM,MHM,50,21,2.922
IWM,MHM,75,0,0.0
IWM,MHM,75,1,0.512
IWM,MHM,75,2,1.091
IWM,MHM,75,3,1.784
IWM,MHM,75,4,1.416
IWM,MHM,75,5,2.391
IWM,MHM,75,6,3.055
IWM,MHM,75,7,3.061
IWM,MHM,75,8,3.234
IWM,MHM,75,9,3.233
IWM,MHM,75,10,3.763
IWM,MHM,75,11,3.679
IWM,MHM,75,12,3.76
IWM,MHM,75,13,3.656
IWM,MHM,75,14,4.459
IWM,MHM,75,15,4.431
IWM,MHM,75,16,4.592
IWM,MHM,75,17,4.477
IWM,MHM,75,18,5.155
IWM,MHM,75,19,5.63
IWM,MHM,75,20,5.762
IWM,MHM,75,21,6.11
IWM,MHM,90,0,0.0
IWM,MHM,90,1,1.217
IWM,MHM,90,2,2.128
IWM,MHM,90,3,2.622
IWM,MHM,90,4,3.415
IWM,MHM,90,5,4.199
IWM,MHM,90,6,4.476
IWM,MHM,90,7,5.049
IWM,MHM,90,8,4.379
IWM,MHM,90,9,5.392
IWM,MHM,90,10,5.581
IWM,MHM,90,11,5.402
IWM,MHM,90,12,5.285
IWM,MHM,90,13,5.673
IWM,MHM,90,14,5.548
IWM,MHM,90,15,6.438
IWM,MHM,90,16,6.974
IWM,MHM,90,17,7.346
IWM,MHM,90,18,7.361
IWM,MHM,90,19,7.44
IWM,MHM,90,20,8.677
IWM,MHM,90,21,7.995
IWM,MLH,10,0,0.0
IWM,MLH,10,1,-2.798
IWM,MLH,10,2,-3.256
IWM,MLH,10,3,-3.043
IWM,MLH,10,4,-3.571
IWM,MLH,10,5,-3.634
IWM,MLH,10,6,-3.806
IWM,MLH,10,7,-4.329
IWM,MLH,10,8,-4.486
IWM,MLH,10,9,-6.135
IWM,MLH,10,10,-6.609
IWM,MLH,10,11,-8.685
IWM,MLH,10,12,-7.944
IWM,MLH,10,13,-6.416
IWM,MLH,10,14,-7.643
IWM,MLH,10,15,-8.47
IWM,MLH,10,16,-9.774
IWM,MLH,10,17,-10.421
IWM,MLH,10,18,-9.349
IWM,MLH,10,19,-10.17
IWM,MLH,10,20,-10.916
IWM,MLH,10,21,-12.086
IWM,MLH,25,0,0.0
IWM,MLH,25,1,-0.833
IWM,MLH,25,2,-1.723
IWM,MLH,25,3,-1.459
IWM,MLH,25,4,-1.872
IWM,MLH,25,5,-1.907
IWM,MLH,25,6,-2.617
IWM,MLH,25,7,-2.119
IWM,MLH,25,8,-2.702
IWM,MLH,25,9,-3.249
IWM,MLH,25,10,-4.34
IWM,MLH,25,11,-4.468
IWM,MLH,25,12,-3.62
IWM,MLH,25,13,-4.073
IWM,MLH,25,14,-5.078
IWM,MLH,25,15,-5.791
IWM,MLH,25,16,-6.04
IWM,MLH,25,17,-5.861
IWM,MLH,25,18,-7.524
IWM,MLH,25,19,-7.825
IWM,MLH,25,20,-7.36
IWM,MLH,25,21,-6.832
IWM,MLH,50,0,0.0
IWM,MLH,50,1,-0.057
IWM,MLH,50,2,0.275
IWM,MLH,50,3,-0.498
IWM,MLH,50,4,-0.331
IWM,MLH,50,5,-0.067
IWM,MLH,50,6,0.504
IWM,MLH,50,7,0.091
IWM,MLH,50,8,-0.274
IWM,MLH,50,9,-0.994
IWM,MLH,50,10,-1.283
IWM,MLH,50,11,-1.367
IWM,MLH,50,12,-1.195
IWM,MLH,50,13,-1.617
IWM,MLH,50,14,-1.846
IWM,MLH,50,15,-1.196
IWM,MLH,50,16,-0.727
IWM,MLH,50,17,-0.79
IWM,MLH,50,18,-0.188
IWM,MLH,50,19,0.439
IWM,MLH,50,20,0.599
IWM,MLH,50,21,0.596
IWM,MLH,75,0,0.0
IWM,MLH,75,1,0.916
IWM,MLH,75,2,1.049
IWM,MLH,75,3,0.594
IWM,MLH,75,4,1.42
IWM,MLH,75,5,1.862
IWM,MLH,75,6,2.42
IWM,MLH,75,7,2.277
IWM,MLH,75,8,1.886
IWM,MLH,75,9,1.574
IWM,MLH,75,10,1.028
IWM,MLH,75,11,2.14
IWM,MLH,75,12,2.693
IWM,MLH,75,13,4.419
IWM,MLH,75,14,4.8
IWM,MLH,75,15,5.257
IWM,MLH,75,16,5.971
IWM,MLH,75,17,6.627
IWM,MLH,75,18,8.272
IWM,MLH,75,19,7.729
IWM,MLH,75,20,8.832
IWM,MLH,75,21,8.664
IWM,MLH,90,0,0.0
IWM,MLH,90,1,1.957
IWM,MLH,90,2,2.132
IWM,MLH,90,3,2.065
IWM,MLH,90,4,2.736
IWM,MLH,90,5,3.148
IWM,MLH,90,6,3.039
IWM,MLH,90,7,3.176
IWM,MLH,90,8,3.522
IWM,MLH,90,9,4.301
IWM,MLH,90,10,5.183
IWM,MLH,90,11,5.989
IWM,MLH,90,12,6.667
IWM,MLH,90,13,6.678
IWM,MLH,90,14,7.284
IWM,MLH,90,15,7.334
IWM,MLH,90,16,7.574
IWM,MLH,90,17,9.338
IWM,MLH,90,18,9.732
IWM,MLH,90,19,10.277
IWM,MLH,90,20,10.239
IWM,MLH,90,21,10.419
IWM,MLL,10,0,0.0
IWM,MLL,10,1,-1.761
IWM,MLL,10,2,-3.379
IWM,MLL,10,3,-5.224
IWM,MLL,10,4,-4.9
IWM,MLL,10,5,-6.808
IWM,MLL,10,6,-6.998
IWM,MLL,10,7,-8.154
IWM,MLL,10,8,-10.81
IWM,MLL,10,9,-10.051
IWM,MLL,10,10,-10.433
IWM,MLL,10,11,-9.642
IWM,MLL,10,12,-10.183
IWM,MLL,10,13,-9.693
IWM,MLL,10,14,-10.086
IWM,MLL,10,15,-11.806
IWM,MLL,10,16,-12.687
IWM,MLL,10,17,-16.957
IWM,MLL,10,18,-17.971
IWM,MLL,10,19,-16.955
IWM,MLL,10,20,-13.99
IWM,MLL,10,21,-12.194
IWM,MLL,25,0,0.0
IWM,MLL,25,1,-0.805
IWM,MLL,25,2,-1.304
IWM,MLL,25,3,-1.559
IWM,MLL,25,4,-1.66
IWM,MLL,25,5,-2.118
IWM,MLL,25,6,-2.12
IWM,MLL,25,7,-2.838
IWM,MLL,25,8,-3.139
IWM,MLL,25,9,-3.355
IWM,MLL,25,10,-3.956
IWM,MLL,25,11,-4.019
IWM,MLL,25,12,-4.634
IWM,MLL,25,13,-4.883
IWM,MLL,25,14,-5.553
IWM,MLL,25,15,-6.68
IWM,MLL,25,16,-6.691
IWM,MLL,25,17,-7.229
IWM,MLL,25,18,-8.728
IWM,MLL,25,19,-8.292
IWM,MLL,25,20,-8.32
IWM,MLL,25,21,-7.949
IWM,MLL,50,0,0.0
IWM,MLL,50,1,-0.038
IWM,MLL,50,2,-0.136
IWM,MLL,50,3,-0.252
IWM,MLL,50,4,-0.46
IWM,MLL,50,5,-0.506
IWM,MLL,50,6,0.161
IWM,MLL,50,7,-0.15
IWM,MLL,50,8,-0.016
IWM,MLL,50,9,-0.201
IWM,MLL,50,10,-0.428
IWM,MLL,50,11,-0.487
IWM,MLL,50,12,-0.288
IWM,MLL,50,13,-0.394
IWM,MLL,50,14,-0.623
IWM,MLL,50,15,-1.207
IWM,MLL,50,16,-1.179
IWM,MLL,50,17,-1.92
IWM,MLL,50,18,-3.198
IWM,MLL,50,19,-3.874
IWM,MLL,50,20,-5.175
IWM,MLL,50,21,-5.5
IWM,MLL,75,0,0.0
IWM,MLL,75,1,1.042
IWM,MLL,75,2,1.383
IWM,MLL,75,3,0.85
IWM,MLL,75,4,1.183
IWM,MLL,75,5,1.569
IWM,MLL,75,6,1.533
IWM,MLL,75,7,1.445
IWM,MLL,75,8,1.702
IWM,MLL,75,9,1.147
IWM,MLL,75,10,1.479
IWM,MLL,75,11,1.321
IWM,MLL,75,12,1.635
IWM,MLL,75,13,1.762
IWM,MLL,75,14,1.75
IWM,MLL,75,15,1.441
IWM,MLL,75,16,1.464
IWM,MLL,75,17,1.168
IWM,MLL,75,18,1.166
IWM,MLL,75,19,0.579
IWM,MLL,75,20,-0.149
IWM,MLL,75,21,-0.635
IWM,MLL,90,0,0.0
IWM,MLL,90,1,1.647
IWM,MLL,90,2,1.86
IWM,MLL,90,3,2.42
IWM,MLL,90,4,2.471
IWM,MLL,90,5,2.511
IWM,MLL,90,6,2.61
IWM,MLL,90,7,2.969
IWM,MLL,90,8,3.933
IWM,MLL,90,9,3.875
IWM,MLL,90,10,3.628
IWM,MLL,90,11,3.932
IWM,MLL,90,12,4.129
IWM,MLL,90,13,3.773
IWM,MLL,90,14,3.495
IWM,MLL,90,15,4.256
IWM,MLL,90,16,4.923
IWM,MLL,90,17,5.899
IWM,MLL,90,18,5.877
IWM,MLL,90,19,6.222
IWM,MLL,90,20,6.467
IWM,MLL,90,21,6.068
IWM,MLM,10,0,0.0
IWM,MLM,10,1,-1.845
IWM,MLM,10,2,-2.067
IWM,MLM,10,3,-2.826
IWM,MLM,10,4,-3.871
IWM,MLM,10,5,-5.038
IWM,MLM,10,6,-5.884
IWM,MLM,10,7,-6.93
IWM,MLM,10,8,-7.156
IWM,MLM,10,9,-8.225
IWM,MLM,10,10,-8.561
IWM,MLM,10,11,-8.937
IWM,MLM,10,12,-10.131
IWM,MLM,10,13,-9.859
IWM,MLM,10,14,-10.528
IWM,MLM,10,15,-10.516
IWM,MLM,10,16,-9.903
IWM,MLM,10,17,-10.388
